arn, redisTsValue, currentSystemTs, passedTime
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420312409, 1601420312487, 78
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420312409, 1601420312487, 78
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420339197, 1601420339264, 67
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420339197, 1601420339293, 96
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420339197, 1601420339294, 97
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420339197, 1601420339295, 98
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420370052, 1601420370103, 51
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420370052, 1601420370105, 53
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420370052, 1601420370106, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420370052, 1601420370107, 55
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420400928, 1601420401048, 120
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420400928, 1601420401108, 180
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420400928, 1601420401109, 181
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#129fe5a2-de94-4000-9f35-148cb4d0b1f4, 1601420400928, 1601420401109, 181
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420729551, 1601420729603, 52
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420729551, 1601420729606, 55
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420729551, 1601420729608, 57
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420729551, 1601420729609, 58
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-start-job-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420729551, 1601420729611, 60
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420734651, 1601420734698, 47
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420734651, 1601420734699, 48
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420734651, 1601420734701, 50
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420734651, 1601420734701, 50
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420734651, 1601420734702, 51
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736607, 406
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736703, 502
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736703, 502
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736705, 504
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736705, 504
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736706, 505
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736706, 505
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736706, 505
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736707, 506
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736707, 506
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736708, 507
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736709, 508
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736710, 509
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736710, 509
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736201, 1601420736712, 511
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736759, 1601420737071, 312
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736759, 1601420737072, 313
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736759, 1601420737073, 314
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736759, 1601420737073, 314
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-preprocess-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420736759, 1601420737074, 315
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420824500, 1601420824557, 57
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420824500, 1601420824559, 59
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420824500, 1601420824559, 59
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420824500, 1601420824560, 60
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420824500, 1601420824560, 60
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420825179, 1601420825227, 48
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420825179, 1601420825227, 48
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420825179, 1601420825228, 49
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420825179, 1601420825228, 49
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420825179, 1601420825228, 49
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826754, 1601420826826, 72
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826754, 1601420826828, 74
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826754, 1601420826829, 75
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826754, 1601420826829, 75
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826754, 1601420826880, 126
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826994, 1601420827066, 72
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826994, 1601420827067, 73
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826994, 1601420827068, 74
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826994, 1601420827085, 91
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420826994, 1601420827092, 98
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420827140, 1601420827194, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420827140, 1601420827194, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420827140, 1601420827194, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420827140, 1601420827195, 55
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420827140, 1601420827195, 55
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420855184, 1601420855244, 60
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420855184, 1601420855245, 61
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420855184, 1601420855246, 62
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420855184, 1601420855246, 62
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420855184, 1601420855247, 63
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420857584, 1601420857639, 55
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420857584, 1601420857640, 56
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420857584, 1601420857644, 60
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420857584, 1601420857645, 61
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420857584, 1601420857645, 61
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858324, 1601420858393, 69
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858324, 1601420858394, 70
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858324, 1601420858394, 70
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858324, 1601420858395, 71
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858324, 1601420858395, 71
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858345, 1601420858423, 78
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858345, 1601420858424, 79
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858345, 1601420858424, 79
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858345, 1601420858425, 80
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420858345, 1601420858425, 80
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420859422, 1601420859482, 60
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420859422, 1601420859483, 61
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420859422, 1601420859485, 63
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420859422, 1601420859486, 64
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420859422, 1601420859488, 66
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420883396, 1601420883447, 51
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420883396, 1601420883482, 86
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420883396, 1601420883483, 87
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420883396, 1601420883483, 87
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420883396, 1601420883484, 88
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420887723, 1601420887848, 125
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420887723, 1601420887849, 126
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420887723, 1601420887850, 127
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420887723, 1601420887856, 133
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420887723, 1601420887856, 133
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420888062, 1601420888113, 51
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420888062, 1601420888114, 52
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420888062, 1601420888115, 53
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420888062, 1601420888116, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420888062, 1601420888182, 120
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420889160, 1601420889249, 89
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420889160, 1601420889251, 91
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420889160, 1601420889254, 94
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420889160, 1601420889255, 95
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420889160, 1601420889255, 95
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420912545, 1601420912597, 52
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420912545, 1601420912598, 53
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420912545, 1601420912634, 89
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420912545, 1601420912635, 90
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420912545, 1601420912635, 90
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420915696, 1601420915748, 52
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420915696, 1601420915749, 53
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420915696, 1601420915749, 53
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420915696, 1601420915759, 63
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420915696, 1601420915760, 64
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420916499, 1601420916551, 52
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420916499, 1601420916552, 53
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420916499, 1601420916553, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420916499, 1601420916554, 55
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420916499, 1601420916567, 68
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420917730, 1601420917811, 81
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420917730, 1601420917811, 81
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420917730, 1601420917812, 82
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420917730, 1601420917812, 82
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420917730, 1601420917813, 83
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420943687, 1601420943769, 82
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420943687, 1601420943789, 102
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420943687, 1601420943790, 103
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420943687, 1601420943791, 104
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420943687, 1601420943791, 104
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420944200, 1601420944251, 51
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420944200, 1601420944252, 52
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420944200, 1601420944254, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420944200, 1601420944254, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420944200, 1601420944254, 54
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420947830, 1601420947905, 75
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420947830, 1601420947906, 76
arn:aws:lambda:eu-central-1:646012695651:function:gsd-index-calculator-dev-calculate-with-redis#b3b1bfc9-36e0-4e63-9b12-6bfa1c0c9416, 1601420947830, 1601420947907, 77
